"Date","CodeOffice","TotalAmountPaid","TotalAmountAssessed","TotalPaidWeight","TotalPaidValue","TotalAssessedWeight","TotalAssessedValue","OfficeName"
"2024-07-04",DJPRT,54342800,54290863,1877480.03,341097494,1831889.03,335068238,Bureau du Port
"2024-07-04",DJREV,653483.0,870280.0,41225.0,11617713,43355.0,12225596,Bureau Révision
"2024-07-04",DJTRS,272000.0,207000.0,14832892.925,5302678142,14557791.65,39562556030,Bureau Transit
"2024-07-04",DJUKB,53000.0,52000.0,4732666.43,1212459122,4789666.43,1241328064,Bureau UKAB HOLDING 
"2024-07-04",DJZEA,23000.0,24000.0,10313849.2,434481489,10316677.2,436373451,Bureau FZ East Africa Holding
"2024-07-04",DJZFR,4803180.0,7000.0,1952852.21,440880105,1932840.0,425335868,Bureau Zone Franche
"2024-07-05",DJAKH,0.0,26708344,0.0,0.0,24481.275,25109000,Bureau Khat
"2024-07-05",DJBAP,218105.0,218105.0,30.0,645000.0,30.0,645000.0,Brigade Aéroport Passager
"2024-07-05",DJTRS,14000.0,21000.0,895727.78,71598346,902124.2,163672628,Bureau Transit
"2024-07-06",DIFTZ,518072.0,46000.0,12464606.5,1733334079,12408674.5,1729088908,Djibouti International Free Trade 
"2024-07-06",DJAFR,767599.0,670159.0,2336.26,4387101.0,518.0,3566657.0,Bureau Aéroport Fret
"2024-07-06",DJAKH,6075570.0,25617840,5038.8,5168000.0,23370.75,23970000,Bureau Khat
"2024-07-06",DJBAP,16052.0,16052.0,10.0,71000.0,10.0,71000.0,Brigade Aéroport Passager
"2024-07-06",DJCDF,-20000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-06",DJFRZ,1451570.0,1451573.0,2306949.699,644237193,2312363.699,646592263,Bureau Free Zone
"2024-07-06",DJPRT,753154.0,2000.0,24489.0,11066414,16040.0,7876000.0,Bureau du Port
"2024-07-06",DJTRS,85000.0,101000.0,4765793.23,36536013949,22664288.68,2451248976,Bureau Transit
"2024-07-06",DJUKB,16000.0,14000.0,1652523.0,688648523,1353653.0,601796046,Bureau UKAB HOLDING 
"2024-07-06",DJZEA,17000.0,20000.0,901694.9,268326378,1212698.9,297106864,Bureau FZ East Africa Holding
"2024-07-06",DJZFR,1000.0,1000.0,352260.0,55816706,352260.0,55816706,Bureau Zone Franche
"2024-07-07",DJAKH,0.0,24540997,0.0,0.0,22416.225,22991000,Bureau Khat
"2024-07-07",DJBAP,98625.0,98625.0,120.0,275000.0,120.0,275000.0,Brigade Aéroport Passager
"2024-07-07",DJTRS,70000.0,23000.0,4913140.99,903508887,25544769.92,1557521060,Bureau Transit
"2024-07-08",DIFTZ,3390390.0,1139028.0,16255868.28,1559614049,17156852.14,1701635085,Djibouti International Free Trade 
"2024-07-08",DJAFR,3594270.0,7189047.0,7900.62,22500335,9954.72,46757710,Bureau Aéroport Fret
"2024-07-08",DJAKH,50043900,24098125,41740.725,42487324,21886.8,22448000,Bureau Khat
"2024-07-08",DJBAP,159429.0,159429.0,85.0,559500.0,85.0,559500.0,Brigade Aéroport Passager
"2024-07-08",DJEXO,4182560.0,12551844,400188.511,846173321,441177.531,950975837,Bureau Exonérations
"2024-07-08",DJFRZ,10686300,16276356,7262297.837,3690090246,7444577.837,3750658390,Bureau Free Zone
"2024-07-08",DJGAR,4989440.0,4989445.0,968284.0,60517683,968284.0,60517683,Bureau de la Gare
"2024-07-08",DJPRT,8615230.0,8597228.0,761715.08,132640178,761715.08,132640178,Bureau du Port
"2024-07-08",DJPTR,32538600,157773121,1241066.0,188302167,3169815.63,505428625,Bureau  Hydrocarbures
"2024-07-08",DJQBR,83000.0,83000.0,10000.0,1000000.0,10000.0,1000000.0,Bureau Quai Boutre
"2024-07-08",DJREV,1000.0,5000.0,11742.0,31007200,80108.0,134623185,Bureau Révision
"2024-07-08",DJTRS,220000.0,103000.0,27760208.84,3719700959,5871353.9,538058349,Bureau Transit
"2024-07-08",DJUKB,966865.0,968865.0,1480516.0,768039935,1675296.0,896475569,Bureau UKAB HOLDING 
"2024-07-08",DJZEA,155948.0,151948.0,2052801.6,354937964,1999853.6,351931722,Bureau FZ East Africa Holding
"2024-07-08",DJZFR,297401.0,297401.0,25835418,4402492170,25835418,4402492170,Bureau Zone Franche
"2024-07-09",DIFTZ,26314800,26305584,7574860.069,1945162311,7681917.869,1989345768,Djibouti International Free Trade 
"2024-07-09",DJAFR,5774480.0,4169454.0,6109.734,31769152,5230.834,19969048,Bureau Aéroport Fret
"2024-07-09",DJAKH,120562000,25330309,118178.775,121209000,23209.875,23805000,Bureau Khat
"2024-07-09",DJBAP,196365.0,172045.0,150.0,589000.0,130.0,479000.0,Brigade Aéroport Passager
"2024-07-09",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-09",DJEXO,70175.0,18482346,176393.12,173684893,321890.85,421455791,Bureau Exonérations
"2024-07-09",DJFRZ,13279400,3938762.0,5954840.635,1521618161,5970453.743,1497770816,Bureau Free Zone
"2024-07-09",DJPRT,29891700,50773726,1392616.2,207721842,1516690.17,282365483,Bureau du Port
"2024-07-09",DJPTR,125235000,52653336,1928749.63,317126458,690653.73,104801270,Bureau  Hydrocarbures
"2024-07-09",DJREV,921808.0,1000.0,1925.0,3969000.0,3568.0,1930650.0,Bureau Révision
"2024-07-09",DJTRS,89000.0,250000.0,18840803.902,2014968504,12630892.682,4823603260,Bureau Transit
"2024-07-09",DJUKB,27000.0,23000.0,2536414.8,633170641,2341634.8,504735007,Bureau UKAB HOLDING 
"2024-07-09",DJZEA,1914590.0,1918590.0,3865908.44,596150273,3975532.19,615974824,Bureau FZ East Africa Holding
"2024-07-09",DJZFR,2264540.0,2264544.0,1543054.0,337344159,1543054.0,337344159,Bureau Zone Franche
"2024-07-10",DIFTZ,10638100,7048513.0,5311158.24,1040814488,5318644.94,999889721,Djibouti International Free Trade 
"2024-07-10",DJAFR,1193190.0,12543067,1957.89,1012762919,11688.59,1070815952,Bureau Aéroport Fret
"2024-07-10",DJAKH,19152800,24416434,15912.0,16320000,22281.675,22853000,Bureau Khat
"2024-07-10",DJBAP,75140.0,75140.0,35.0,345000.0,35.0,345000.0,Brigade Aéroport Passager
"2024-07-10",DJEXO,28047400,361685.0,511157.8,1004544584,849576.98,702370561,Bureau Exonérations
"2024-07-10",DJFRZ,12020400,10474822,7136181.508,30366654528,6806532.6,30326459810,Bureau Free Zone
"2024-07-10",DJGAR,0.0,26500.0,0.0,0.0,10080.0,250000.0,Bureau de la Gare
"2024-07-10",DJPRT,32244700,18814160,1304300.02,289964616,1250192.05,244765792,Bureau du Port
"2024-07-10",DJREV,6000.0,2000.0,87008.29,119546635,15874.47,673620000,Bureau Révision
"2024-07-10",DJTRS,156000.0,234000.0,5015007.26,1425314615,12144551.41,4484087881,Bureau Transit
"2024-07-10",DJUKB,28000.0,25000.0,3403070.0,982848721,3403070.0,982848721,Bureau UKAB HOLDING 
"2024-07-10",DJZEA,177276.0,131276.0,3521675.65,612933584,3456952.25,621737317,Bureau FZ East Africa Holding
"2024-07-10",DJZFR,343154.0,343154.0,1307700.0,259868656,1307700.0,259868656,Bureau Zone Franche
"2024-07-11",DIFTZ,4569640.0,9381088.0,12102025.978,2180949181,12362399.508,2221886442,Djibouti International Free Trade 
"2024-07-11",DJAFR,7720130.0,2651793.0,5365.91,67406015,6201.91,51722013,Bureau Aéroport Fret
"2024-07-11",DJAKH,13677300,30417247,11366.55,11658000,27678.3,28388000,Bureau Khat
"2024-07-11",DJBAP,184450.0,184450.0,142.0,838000.0,142.0,838000.0,Brigade Aéroport Passager
"2024-07-11",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-11",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-11",DJEXO,661941.0,399221.0,1407279.88,307001588,845864.68,250509627,Bureau Exonérations
"2024-07-11",DJFRZ,14191600,23279072,8697354.958,1861632462,8814850.958,1900140122,Bureau Free Zone
"2024-07-11",DJGAR,3758890.0,3732393.0,721943.0,44857184,711863.0,44607184,Bureau de la Gare
"2024-07-11",DJPRT,19331900,19919136,589152.68,135820392,598646.68,128962146,Bureau du Port
"2024-07-11",DJPTR,56685900,7091830.0,1317970.73,197423248,637613.46,97990085,Bureau  Hydrocarbures
"2024-07-11",DJREV,2898510.0,10965049,12359.0,10056379,121909.0,88019946,Bureau Révision
"2024-07-11",DJTRS,222000.0,196000.0,35921652.63,7001303499,11932684.792,4022262632,Bureau Transit
"2024-07-11",DJUKB,31000.0,31000.0,1033408.2,286742331,1033408.2,286742331,Bureau UKAB HOLDING 
"2024-07-11",DJZEA,263255.0,262255.0,4186159.8,658422542,4646628.8,711769142,Bureau FZ East Africa Holding
"2024-07-11",DJZFR,428975.0,431975.0,2401927.0,514530892,2411329.0,525939825,Bureau Zone Franche
"2024-07-12",DJAKH,0.0,26084545,0.0,0.0,23895.3,24508000,Bureau Khat
"2024-07-12",DJTRS,25000.0,29000.0,1685096.44,65651433,2275269.06,231937226,Bureau Transit
"2024-07-13",DIFTZ,986412.0,2164592.0,12131102.24,1472438841,12130010.24,1475757659,Djibouti International Free Trade 
"2024-07-13",DJAFR,236936.0,139426.0,2368.7,1660504.0,473.7,833804.0,Bureau Aéroport Fret
"2024-07-13",DJAKH,14336900,23507546,11939.85,12246000,21478.275,22029000,Bureau Khat
"2024-07-13",DJBAP,30680.0,30680.0,35.0,140000.0,35.0,140000.0,Brigade Aéroport Passager
"2024-07-13",DJCDF,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-13",DJCTR,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-13",DJFRZ,8681540.0,365490.0,2265913.83,571573193,2251338.83,571388144,Bureau Free Zone
"2024-07-13",DJPRT,3684310.0,2000.0,82120.0,12909982,38120.0,7675000.0,Bureau du Port
"2024-07-13",DJPTR,0.0,109054635,0.0,0.0,1598475.58,254909936,Bureau  Hydrocarbures
"2024-07-13",DJTRS,107000.0,134000.0,8482995.62,2925154393,59842014.52,5153097522,Bureau Transit
"2024-07-13",DJUKB,18000.0,22000.0,2917482.7,872202136,2919802.7,877752136,Bureau UKAB HOLDING 
"2024-07-13",DJZEA,4000.0,2000.0,746625.0,116189115,286156.0,62842515,Bureau FZ East Africa Holding
"2024-07-13",DJZFR,430172.0,430172.0,936.0,2024408.0,936.0,2024408.0,Bureau Zone Franche
"2024-07-14",DIFTZ,8409990.0,4834793.0,12253057.12,2265760706,12831113.33,2329980045,Djibouti International Free Trade 
"2024-07-14",DJAFR,3464880.0,3620109.0,3122.12,314648292,2793.04,314278929,Bureau Aéroport Fret
"2024-07-14",DJAKH,30067500,32774292,25012.65,25654000,30779.775,31569000,Bureau Khat
"2024-07-14",DJBAP,163000.0,163000.0,81.0,10279250,81.0,10279250,Brigade Aéroport Passager
"2024-07-14",DJEXO,5910070.0,1846877.0,74819.23,177508977,162020.705,176515063,Bureau Exonérations
"2024-07-14",DJFRZ,13019800,11215072,4373415.2,1078656715,5715546.2,1200090485,Bureau Free Zone
"2024-07-14",DJGAR,5308620.0,5308622.0,1040382.0,64263870,1040382.0,64263870,Bureau de la Gare
"2024-07-14",DJPRT,36163800,55927879,560120.53,144545714,594457.03,214884142,Bureau du Port
"2024-07-14",DJREV,217367.0,1000.0,1050.0,1020600.0,909628.82,554117400,Bureau Révision
"2024-07-14",DJTRS,335000.0,213000.0,18449088.033,5606813329,16482644.412,5398473610,Bureau Transit
"2024-07-14",DJUKB,37000.0,39000.0,5096474.5,910527585,5144225.5,1824962261,Bureau UKAB HOLDING 
"2024-07-14",DJZEA,515566.0,515566.0,1015656.67,301256191,1029976.67,310880991,Bureau FZ East Africa Holding
"2024-07-14",DJZFR,911154.0,962234.0,88773.0,38287172,484371.0,81620739,Bureau Zone Franche
"2024-07-15",DIFTZ,25420700,19449740,5953742.3,21960042561,5896622.34,21913815236,Djibouti International Free Trade 
"2024-07-15",DJAFR,949684.0,2057433.0,1455.145,22887930,1725.745,9070530.0,Bureau Aéroport Fret
"2024-07-15",DJAKH,30130200,24927530,25052.625,25695000,22729.2,23312000,Bureau Khat
"2024-07-15",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-15",DJEXO,736251.0,773867.0,225846.7,180041396,221722.571,249928357,Bureau Exonérations
"2024-07-15",DJFRZ,6980640.0,10748020,8324315.49,1521204662,8800350.83,1690532397,Bureau Free Zone
"2024-07-15",DJGAR,0.0,352967.0,0.0,0.0,78300.0,4133750.0,Bureau de la Gare
"2024-07-15",DJPRT,16033200,17643373,229412.7,108586528,235984.34,104408516,Bureau du Port
"2024-07-15",DJPTR,137472000,25358692,2839608.04,446471291,1255159.97,202348525,Bureau  Hydrocarbures
"2024-07-15",DJREV,2000.0,0.0,910429.0,1213737400,0.0,0.0,Bureau Révision
"2024-07-15",DJTRS,157000.0,143000.0,7744170.039,2571043192,5853117.555,1714133175,Bureau Transit
"2024-07-15",DJUKB,5774670.0,5771668.0,5600450.7,1967891729,5552699.7,1053457053,Bureau UKAB HOLDING 
"2024-07-15",DJZEA,1032850.0,4780031.0,1057959.112,271583923,1070007.112,282293679,Bureau FZ East Africa Holding
"2024-07-15",DJZFR,61080.0,7000.0,19073200,2982912235,18668200,2928169735,Bureau Zone Franche
"2024-07-16",DIFTZ,6677130.0,14988061,5892108.64,796910320,7460269.5,1110628311,Djibouti International Free Trade 
"2024-07-16",DJAFR,3702960.0,7277265.0,5364.99,36192184,3071.62,55201853,Bureau Aéroport Fret
"2024-07-16",DJAKH,17708000,24994233,14707.875,15085000,22845.225,23431000,Bureau Khat
"2024-07-16",DJBAP,112340.0,112340.0,40.0,308000.0,40.0,308000.0,Brigade Aéroport Passager
"2024-07-16",DJEXO,2361830.0,3963995.0,754384.043,223249812.318,816402.993,264342184,Bureau Exonérations
"2024-07-16",DJFRZ,10009100,7758180.0,5055414.192,1073679163,4730487.992,995229027,Bureau Free Zone
"2024-07-16",DJGAR,352967.0,0.0,78300.0,4133750.0,0.0,0.0,Bureau de la Gare
"2024-07-16",DJPRT,13503200,23898158,603037.4,103864698,640396.76,126824212,Bureau du Port
"2024-07-16",DJPTR,1000.0,1000.0,41593.0,6552702.0,41593.0,6552702.0,Bureau  Hydrocarbures
"2024-07-16",DJREV,2000.0,2000.0,7845.0,15422570,7845.0,15422570,Bureau Révision
"2024-07-16",DJTRS,128000.0,251000.0,13823415.192,1998458807,15759673.116,6956449295,Bureau Transit
"2024-07-16",DJUKB,16000.0,17000.0,578641.5,139892090,585051.5,140966090,Bureau UKAB HOLDING 
"2024-07-16",DJZEA,3859480.0,1350144.0,1249352.54,454570532,1095334.76,357500658,Bureau FZ East Africa Holding
"2024-07-16",DJZFR,5000.0,5000.0,876087.0,194437936,876087.0,194437936,Bureau Zone Franche
"2024-07-17",DIFTZ,12160700,3768256.0,11021995.645,2037760784,10469603.645,1811878521,Djibouti International Free Trade 
"2024-07-17",DJAFR,1585950.0,1099451.0,790.857,5036521.0,735.21,4682540.0,Bureau Aéroport Fret
"2024-07-17",DJAKH,14373200,23926006,11924.25,12230000,21830.25,22390000,Bureau Khat
"2024-07-17",DJBAP,159061.0,159061.0,120.0,623000.0,120.0,623000.0,Brigade Aéroport Passager
"2024-07-17",DJCDF,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-17",DJCTR,-30000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-17",DJEXO,3328730.0,345499.0,139548.742,2947190089,86547.292,2933830120,Bureau Exonérations
"2024-07-17",DJFRZ,12601500,6867251.0,7685835.14,1329599485,6727253.7,1187204825,Bureau Free Zone
"2024-07-17",DJGAR,0.0,106000.0,0.0,0.0,40320.0,1000000.0,Bureau de la Gare
"2024-07-17",DJPRT,26677700,18969215,591570.79,153426361,522344.79,117721519,Bureau du Port
"2024-07-17",DJPTR,1000.0,0.0,24323.97,16155277,0.0,0.0,Bureau  Hydrocarbures
"2024-07-17",DJREV,535500.0,4069684.0,13933.5,16910404,24743.5,32829635,Bureau Révision
"2024-07-17",DJTRS,215000.0,158000.0,63987888.009,10908522760,69520476.552,7325247192,Bureau Transit
"2024-07-17",DJUKB,37626.0,34626.0,1167505.8,413450669,1161095.8,412376669,Bureau UKAB HOLDING 
"2024-07-17",DJZEA,1381890.0,134050.0,2384103.97,686099624,2652638.4,709308018,Bureau FZ East Africa Holding
"2024-07-17",DJZFR,810953.0,810953.0,451270.0,99486107,451270.0,99486107,Bureau Zone Franche
"2024-07-18",DIFTZ,5319940.0,3284282.0,11333886.368,1892086460,10207239.578,1818300026,Djibouti International Free Trade 
"2024-07-18",DJAFR,1915030.0,1988925.0,5143.74,54489088,5137.14,55378721,Bureau Aéroport Fret
"2024-07-18",DJAKH,35778500,30062689,34139.625,35015000,27332.175,28033000,Bureau Khat
"2024-07-18",DJBAP,77960.0,77960.0,30.0,130000.0,30.0,130000.0,Brigade Aéroport Passager
"2024-07-18",DJEXO,1193470.0,3739288.0,961165.148,130821188,965908.148,156425266,Bureau Exonérations
"2024-07-18",DJFRZ,8116680.0,8885793.0,7805206.21,1390665604,7309197.1,1362504297,Bureau Free Zone
"2024-07-18",DJGAR,3810510.0,3704511.0,764159.0,45862433,723839.0,44862433,Bureau de la Gare
"2024-07-18",DJPRT,28273300,28436982,1065593.666,188317793,1322188.666,237089329,Bureau du Port
"2024-07-18",DJPTR,1000.0,-12646715,48000.0,4092554.0,54300994.91,25694287502,Bureau  Hydrocarbures
"2024-07-18",DJQBR,404457.0,404457.0,700.0,1136500.0,700.0,1136500.0,Bureau Quai Boutre
"2024-07-18",DJREV,8104750.0,255576.0,109800.0,77660086,1300.0,717119.0,Bureau Révision
"2024-07-18",DJTRS,238000.0,265000.0,71473048.626,8460403190,18193759.69,12623703994,Bureau Transit
"2024-07-18",DJUKB,73040.0,75040.0,3655702.75,788645227,3716972.75,876675027,Bureau UKAB HOLDING 
"2024-07-18",DJZEA,1502310.0,32000.0,3889047.2,925416195,3396270.8,875393656,Bureau FZ East Africa Holding
"2024-07-18",DJZFR,4000.0,7844717.0,636060.0,126517680,684610.0,164414236,Bureau Zone Franche
"2024-07-19",DJAKH,0.0,24173291,0.0,0.0,22095.45,22662000,Bureau Khat
"2024-07-19",DJBAP,85800.0,85800.0,1.0,400000.0,1.0,400000.0,Brigade Aéroport Passager
"2024-07-19",DJTRS,55000.0,31000.0,1605686.967,508107173,19517896.57,1698537457,Bureau Transit
"2024-07-20",DIFTZ,2395010.0,2394010.0,5905729.457,4042471472,6517890.097,4139917145,Djibouti International Free Trade 
"2024-07-20",DJAFR,62411.0,62411.0,84.1,602075.0,84.1,602075.0,Bureau Aéroport Fret
"2024-07-20",DJAKH,13059900,22594442,10877.1,11156000,20391.3099,20914164,Bureau Khat
"2024-07-20",DJBAP,49812.0,49812.0,85.0,431000.0,85.0,431000.0,Brigade Aéroport Passager
"2024-07-20",DJFRZ,21000.0,22000.0,3274841.7,508001860,3372171.7,514309587,Bureau Free Zone
"2024-07-20",DJPRT,98638.0,47938.0,282630.0,28121000,279130.0,27981000,Bureau du Port
"2024-07-20",DJTRS,141000.0,168000.0,12509586.059,2632847895,8093537.884,2791294846,Bureau Transit
"2024-07-20",DJUKB,12000.0,12000.0,1220896.2,210873842,1220896.2,210873842,Bureau UKAB HOLDING 
"2024-07-20",DJZEA,15000.0,13000.0,416260.1,266685202,331890.5,228351496,Bureau FZ East Africa Holding
"2024-07-21",DIFTZ,9962060.0,33841332,10317352.54,2238740615,9531990.63,2180928738,Djibouti International Free Trade 
"2024-07-21",DJAFR,1066320.0,1296205.0,2564.44,9159177.0,2592.64,9699362.0,Bureau Aéroport Fret
"2024-07-21",DJAKH,23240100,24732348,19304.08545,19799062,22570.275,23149000,Bureau Khat
"2024-07-21",DJBAP,38138.0,38138.0,30.0,101800.0,30.0,101800.0,Brigade Aéroport Passager
"2024-07-21",DJEXO,2224390.0,10372341,558381.043,310350680,1335113.726,510313995,Bureau Exonérations
"2024-07-21",DJFRZ,2471920.0,10462275,2889540.06,680122865,2605026.06,633644080,Bureau Free Zone
"2024-07-21",DJGAR,4978380.0,4979577.0,956691.0,59793180,966321.0,60993180,Bureau de la Gare
"2024-07-21",DJPRT,62025000,56190073,1235341.75,331576294,1197585.25,267839101,Bureau du Port
"2024-07-21",DJPTR,68420500,182948242,44683490.03,23996533015,4093011.45,641895965,Bureau  Hydrocarbures
"2024-07-21",DJREV,0.0,5400840.0,0.0,0.0,175564.0,36626591,Bureau Révision
"2024-07-21",DJTRS,190000.0,210000.0,10957325.314,10240676209,17535282.245,3546504308,Bureau Transit
"2024-07-21",DJUKB,23000.0,29000.0,6269650.6,1048597856,6325765.6,1055996853,Bureau UKAB HOLDING 
"2024-07-21",DJZEA,14000.0,15000.0,3737075.8,477865782,3741875.8,485473282,Bureau FZ East Africa Holding
"2024-07-21",DJZFR,4000.0,4000.0,551547.0,122097403,551547.0,122097403,Bureau Zone Franche
"2024-07-22",DIFTZ,32160100,5983423.0,3439405.45,822280811,3793902.26,743359443,Djibouti International Free Trade 
"2024-07-22",DJAFR,4794970.0,4185528.0,7048.595,28443893,7181.205,22213092,Bureau Aéroport Fret
"2024-07-22",DJAKH,34676000,26412626,28862.925,29603000,25295.4,25944000,Bureau Khat
"2024-07-22",DJBAP,114282.0,114282.0,60.0,374300.0,60.0,374300.0,Brigade Aéroport Passager
"2024-07-22",DJEXO,4451900.0,4153406.0,607384.25,316888136,1198047.835,455479840,Bureau Exonérations
"2024-07-22",DJFRZ,17074400,10830155,3353120.43,738640613,4623838.54,859460774,Bureau Free Zone
"2024-07-22",DJGAR,160131.0,160131.0,31050.0,1940625.0,31050.0,1940625.0,Bureau de la Gare
"2024-07-22",DJPRT,128684000,166468310,2554386.34,422196731,2735571.96,562410148,Bureau du Port
"2024-07-22",DJPTR,119436000,48435381,2035458.42,330076994,40693342,8644892598,Bureau  Hydrocarbures
"2024-07-22",DJREV,2000.0,3117613.0,8491.0,10425682,109089.2,40941507,Bureau Révision
"2024-07-22",DJTRS,265000.0,190000.0,37397123.834,6888997661,12127667.87,2518526852,Bureau Transit
"2024-07-22",DJUKB,24000.0,19000.0,1385736.7,514992507,1322146.7,421412707,Bureau UKAB HOLDING 
"2024-07-22",DJZEA,13000.0,28952.0,1826584.63,386836749,1619027.13,389823723,Bureau FZ East Africa Holding
"2024-07-22",DJZFR,1000.0,1489609.0,18540.0,3571463.0,29927.0,21889129,Bureau Zone Franche
"2024-07-23",DIFTZ,439508.0,439508.0,5685236.05,1610582200,5685236.05,1610582200,Djibouti International Free Trade 
"2024-07-23",DJAFR,1111600.0,639904.0,1968.27,7678446.0,1684.27,6349709.0,Bureau Aéroport Fret
"2024-07-23",DJAKH,83272600,23384333,83168.51595,85301042,21361.275,21909000,Bureau Khat
"2024-07-23",DJBAP,99165.0,99165.0,182.0,430000.0,182.0,430000.0,Brigade Aéroport Passager
"2024-07-23",DJEXO,125397.0,67629.0,1219796.2,339021003,665407.06,301221176,Bureau Exonérations
"2024-07-23",DJFRZ,12193000,18771218,5887852.6,1062255205,4935864.1,962510391,Bureau Free Zone
"2024-07-23",DJPRT,63233500,36969417,1768339.66,361041782,1686465.04,250534881,Bureau du Port
"2024-07-23",DJPTR,117348000,60631840,149840632.36,11670502231,109618623.36,3098585742,Bureau  Hydrocarbures
"2024-07-23",DJTRS,227000.0,182000.0,14427407.443,2528198185,13852073.058,16708876075,Bureau Transit
"2024-07-23",DJUKB,5383320.0,5384322.0,3249818.11,830903390,3249818.11,830903390,Bureau UKAB HOLDING 
"2024-07-23",DJZEA,1911620.0,1897666.0,2802134.81,474265905,2767234.81,461244743,Bureau FZ East Africa Holding
"2024-07-23",DJZFR,4980040.0,3000.0,493455.0,113749417,467300.0,87687104,Bureau Zone Franche
"2024-07-24",DIFTZ,14473200,23139571,5035082.06,1060764588,7916150.8,2927522813,Djibouti International Free Trade 
"2024-07-24",DJAFR,4179980.0,6413338.0,10381.102,1014924038,15590.452,1024326979,Bureau Aéroport Fret
"2024-07-24",DJAKH,14673600,23245376,12175.839,12488040,21217.95,21762000,Bureau Khat
"2024-07-24",DJBAP,304376.0,304376.0,188.0,964000.0,188.0,964000.0,Brigade Aéroport Passager
"2024-07-24",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-24",DJEXO,1627540.0,1423734.0,1299386.7,329689228,1528324.326,783066549,Bureau Exonérations
"2024-07-24",DJFRZ,19842500,20831948,5050641.6,1066742552,5198231.1,1209753691,Bureau Free Zone
"2024-07-24",DJGAR,0.0,53000.0,0.0,0.0,20160.0,500000.0,Bureau de la Gare
"2024-07-24",DJPRT,37896900,33709608,1230938.19,285741727,1229381.19,267379455,Bureau du Port
"2024-07-24",DJPTR,1580210.0,3000.0,13835015.91,2406518836,2922473.0,506414003,Bureau  Hydrocarbures
"2024-07-24",DJREV,669825.0,667825.0,31537.5,4392258.0,31537.5,4392258.0,Bureau Révision
"2024-07-24",DJTRS,135000.0,151000.0,7390842.09,1737072926,6799439.328,1375235391,Bureau Transit
"2024-07-24",DJUKB,1373980.0,2028370.0,3720720.0,566366423,4091356.0,643292698,Bureau UKAB HOLDING 
"2024-07-24",DJZEA,13744500,13743477,2015807.65,7534510931,2003907.65,7533948148,Bureau FZ East Africa Holding
"2024-07-24",DJZFR,9000.0,9000.0,9911154.0,1861194973,9911154.0,1861194973,Bureau Zone Franche
"2024-07-25",DIFTZ,3990670.0,3501314.0,18075362.47,3886687597,16356842.87,2336326517,Djibouti International Free Trade 
"2024-07-25",DJAFR,611513.0,2091161.0,6038.51,37738395,7053.15,51480329,Bureau Aéroport Fret
"2024-07-25",DJAKH,43996200,30054012,43723.7775,44844900,27449.175,28153000,Bureau Khat
"2024-07-25",DJBAP,175628.0,175628.0,101.0,413745.0,101.0,413745.0,Brigade Aéroport Passager
"2024-07-25",DJCPT,10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-07-25",DJEXO,8812040.0,3818812.0,810494.627,794421871,772735.067,362113113,Bureau Exonérations
"2024-07-25",DJFRZ,13325200,3275521.0,9786174.27,1635201420,9812646.27,1483635317,Bureau Free Zone
"2024-07-25",DJGAR,3743900.0,3690896.0,736434.0,45267121,716274.0,44767121,Bureau de la Gare
"2024-07-25",DJPRT,18329000,23725103,1529258.984,608026722,1483090.984,626969702,Bureau du Port
"2024-07-25",DJQBR,21816.0,268878.0,278000.0,10408000,280000.0,11168000,Bureau Quai Boutre
"2024-07-25",DJREV,1824090.0,1824089.0,20446.0,18970308,20446.0,18970308,Bureau Révision
"2024-07-25",DJTRS,208000.0,232000.0,12996717.211,2448586539,10914900.334,3321642130,Bureau Transit
"2024-07-25",DJUKB,875249.0,875249.0,7213436.4,1377489447,7213436.4,1377489447,Bureau UKAB HOLDING 
"2024-07-25",DJZEA,24000.0,26000.0,4497819.62,726423928,5052035.62,740367024,Bureau FZ East Africa Holding
"2024-07-25",DJZFR,427773.0,426773.0,2115296.0,1315257986,2113926.0,1315069717,Bureau Zone Franche
"2024-07-26",DJAKH,0.0,24313401,0.0,0.0,22172.475,22741000,Bureau Khat
"2024-07-26",DJBAP,8420.0,8420.0,5.0,35000.0,5.0,35000.0,Brigade Aéroport Passager
"2024-07-26",DJTRS,27000.0,29000.0,2066000.36,314440381,2105597.73,328588864,Bureau Transit
"2024-07-27",DIFTZ,25000.0,25000.0,4417647.0,746694619,4792323.0,778783336,Djibouti International Free Trade 
"2024-07-27",DJAFR,192926.0,192926.0,93.8,1569868.0,93.8,1569868.0,Bureau Aéroport Fret
"2024-07-27",DJAKH,15348600,23829084,12781.2945,13109020,21820.5,22380000,Bureau Khat
"2024-07-27",DJCFZ,-15000.0,0.0,0.0,0.0,0.0,0.0,
